,k1,L1,k2,L2,k3,L3,rho1,rho2,rho3
2576,2,59,1,1,4,59,-0.0,0.0,-0.0
2577,3,59,1,1,4,59,0.0,-0.0,0.0
2578,4,59,1,1,4,59,-0.01280238,-0.02399221,-0.01215655
2579,1,59,1,1,1,60,-0.05799206,-0.09651781,-0.07524196
2580,2,59,1,1,1,60,-0.0149851,-0.04189086,0.07701713
2581,3,59,1,1,1,60,-0.00271186,-0.01682583,0.0743681
2582,4,59,1,1,1,60,-0.00011315,-0.00244179,0.01634589
2583,1,59,1,1,2,60,0.01720832,-0.02586241,-0.00601269
2584,2,59,1,1,2,60,-0.03144174,0.0210541,-0.05195575
2585,3,59,1,1,2,60,-0.02401317,0.00024939,0.06594527
2586,4,59,1,1,2,60,-0.00435021,-0.0117334,0.0906936
2587,1,59,1,1,3,60,-0.0,0.0,-0.0
2588,2,59,1,1,3,60,0.02475115,-0.01510399,-0.01621024
2589,3,59,1,1,3,60,-0.0100491,0.03966218,-0.00283338
2590,4,59,1,1,3,60,-0.01548891,0.02348058,0.09089385
2591,1,59,1,1,4,60,0.0,-0.0,0.0
2592,2,59,1,1,4,60,-0.0,0.0,-0.0
2593,3,59,1,1,4,60,0.0283015,0.00761263,-0.01164407
2594,4,59,1,1,4,60,-0.00176506,0.05949817,0.04998309
2595,1,59,1,1,5,60,-0.0,0.0,-0.0
2596,2,59,1,1,5,60,0.0,-0.0,0.0
2597,3,59,1,1,5,60,-0.0,0.0,-0.0
2598,4,59,1,1,5,60,0.03617753,0.04103261,0.01314906
2599,1,60,1,1,1,59,0.08141163,0.02169896,0.05918953
2600,2,60,1,1,1,59,0.01376141,0.0685026,-0.11531095
2601,3,60,1,1,1,59,-2.845e-05,0.02132887,-0.04299006
2602,1,60,1,1,2,59,-0.06501656,0.03261488,0.02337197
2603,2,60,1,1,2,59,0.06061243,-0.10021976,0.0169148
2604,3,60,1,1,2,59,0.01810505,0.02136182,-0.0992755
2605,1,60,1,1,3,59,0.0,-0.0,0.0
2606,2,60,1,1,3,59,-0.08974889,-0.01747837,0.02344187
2607,3,60,1,1,3,59,0.03189658,-0.12590163,-0.05057849
2608,1,60,1,1,4,59,-0.0,0.0,0.0
2609,2,60,1,1,4,59,-0.0,0.0,0.0
2610,3,60,1,1,4,59,-0.10856835,-0.09941629,-0.02066774
2611,1,60,1,1,1,60,0.00014322,-0.04945088,0.04285538
2612,2,60,1,1,1,60,1.208e-05,-0.01544368,0.03674685
2613,3,60,1,1,1,60,1.229e-05,-0.00205594,0.01006371
2614,1,60,1,1,2,60,-0.01778962,0.02174419,0.02119262
2615,2,60,1,1,2,60,-0.00437088,-0.0220634,0.00390654
2616,3,60,1,1,2,60,-0.00046278,-0.01389842,0.03209273
2617,1,60,1,1,3,60,-0.00536593,0.0048117,0.00769663
2618,2,60,1,1,3,60,-0.01480391,-0.00087071,0.00354217
2619,3,60,1,1,3,60,-0.00499244,-0.00943021,-0.00307804
2620,1,60,1,1,4,60,-0.0,0.0,-0.0
2621,2,60,1,1,4,60,-0.00857964,-0.00420083,0.00736101
2622,3,60,1,1,4,60,-0.0117056,-0.00808331,-0.02177398
2623,1,60,1,1,5,60,-0.0,-0.0,0.0
2624,2,60,1,1,5,60,-0.0,-0.0,-0.0
2625,3,60,1,1,5,60,-0.0103302,-0.01935923,-0.00980908
2626,1,60,1,1,1,61,-0.04306549,-0.01783812,-0.06161184
2627,2,60,1,1,1,61,-0.01442856,-0.0171677,0.115463
2628,3,60,1,1,1,61,-0.00212419,-0.00704107,0.06253842
2629,1,60,1,1,2,61,0.02032415,-0.01238934,-0.0132751
2630,2,60,1,1,2,61,-0.0178241,0.04187769,-0.00410269
2631,3,60,1,1,2,61,-0.01238654,0.0141284,0.10687113
2632,1,60,1,1,3,61,-0.0,0.0,-0.0
2633,2,60,1,1,3,61,0.0245014,0.00657929,-0.01005797
2634,3,60,1,1,3,61,-0.00023621,0.05799469,0.04797061
2635,1,60,1,1,4,61,0.0,-0.0,0.0
2636,2,60,1,1,4,61,-0.0,0.0,-0.0
2637,3,60,1,1,4,61,0.02764424,0.03131584,0.01001722
2638,1,61,1,1,1,60,0.08299332,0.16249496,0.04129174
2639,2,61,1,1,1,60,0.0126784,0.08021906,-0.09748985
2640,3,61,1,1,1,60,0.00015711,0.03128816,-0.06320622
2641,4,61,1,1,1,60,-0.0001784,0.00292392,-0.00691309
2642,1,61,1,1,2,60,-0.04164539,0.04897229,0.00591143
2643,2,61,1,1,2,60,0.06723897,-0.06012682,0.06418931
2644,3,61,1,1,2,60,0.03369863,0.02133823,-0.07670169
2645,4,61,1,1,2,60,0.00177553,0.03673645,-0.08235576
2646,1,61,1,1,3,60,-0.0,-0.0,0.0
2647,2,61,1,1,3,60,-0.06742224,0.03390416,0.02446123
2648,3,61,1,1,3,60,0.0305137,-0.09439343,0.01069765
2649,4,61,1,1,3,60,0.02820866,-0.02306686,-0.08774593
2650,1,61,1,1,4,60,0.0,0.0,-0.0
2651,2,61,1,1,4,60,0.0,-0.0,0.0
2652,3,61,1,1,4,60,-0.07649374,-0.014959,0.02010525
2653,4,61,1,1,4,60,0.01116148,-0.11981549,-0.04927927
2654,1,61,1,1,5,60,-0.0,-0.0,0.0
2655,2,61,1,1,5,60,-0.0,0.0,-0.0
2656,3,61,1,1,5,60,-0.0,-0.0,0.0
2657,4,61,1,1,5,60,-0.09347857,-0.08581488,-0.01796654
2658,1,61,1,1,1,61,-0.01513175,0.03456813,0.01279106
2659,2,61,1,1,1,61,-0.0057681,-0.02406172,0.01250915
2660,3,61,1,1,1,61,-0.00213642,-0.02496776,0.03256367
2661,4,61,1,1,1,61,-0.00028497,-0.00818755,0.0267034
2662,1,61,1,1,2,61,0.0,-0.0,0.0
2663,2,61,1,1,2,61,-0.01286177,0.01153332,0.0184483
2664,3,61,1,1,2,61,-0.01159075,-0.00471983,-0.00817065
2665,4,61,1,1,2,61,-0.00409734,-0.01340985,0.00746235
2666,1,61,1,1,3,61,-0.0,0.0,0.0
2667,2,61,1,1,3,61,0.0,-0.0,-0.0
2668,3,61,1,1,3,61,-0.00894521,-0.00437983,0.00767466
2669,4,61,1,1,3,61,-0.01101578,-0.00861608,-0.022391
2670,1,61,1,1,4,61,0.0,-0.0,-0.0
2671,2,61,1,1,4,61,0.0,0.0,0.0
2672,3,61,1,1,4,61,-0.0,-0.0,-0.0
2673,4,61,1,1,4,61,-0.00814459,-0.0152633,-0.00773372
2674,1,61,1,1,1,62,-0.04821104,-0.08849624,-0.06712891
2675,2,61,1,1,1,62,-0.01669492,-0.02722862,0.07248219
2676,3,61,1,1,1,62,-0.0061257,-0.00974583,0.07946746
2677,4,61,1,1,1,62,-0.00105553,-0.00275285,0.0321156
2678,1,61,1,1,2,62,0.01942431,-0.00349886,0.00662338
2679,2,61,1,1,2,62,-0.01381931,0.01668813,-0.05951071
2680,3,61,1,1,2,62,-0.01709424,0.01800465,0.04876561
2681,4,61,1,1,2,62,-0.00807169,0.00655301,0.10680954
2682,1,61,1,1,3,62,-0.00531081,0.00095662,-0.0018109
2683,2,61,1,1,3,62,0.01806207,-0.0132609,0.00696559
2684,3,61,1,1,3,62,0.01140162,0.02465132,-0.01958797
2685,4,61,1,1,3,62,-0.00219751,0.04926467,0.05643912
2686,1,61,1,1,4,62,0.00206945,-0.00037277,0.00070565
2687,2,61,1,1,4,62,-0.00703822,0.00516735,-0.00271427
2688,3,61,1,1,4,62,0.00718674,-0.00648813,0.00286923
2689,4,61,1,1,4,62,0.01917451,0.02827523,0.00678277
2690,1,62,1,1,1,61,0.07669571,0.02587448,0.06621514
2691,2,62,1,1,1,61,0.01740086,0.05303894,-0.14167103
2692,3,62,1,1,1,61,0.0008249,0.01874659,-0.0510078
2693,1,62,1,1,2,61,-0.0529327,0.02668021,0.01937384
2694,2,62,1,1,2,61,0.04258638,-0.09943521,0.01765856
2695,3,62,1,1,2,61,0.02126177,-0.00073686,-0.1222407
2696,1,62,1,1,3,61,0.0,-0.0,0.0
2697,2,62,1,1,3,61,-0.06823383,-0.01339697,0.01804204
2698,3,62,1,1,3,61,0.00688971,-0.12773454,-0.0540355
2699,1,62,1,1,4,61,-0.0,0.0,-0.0
2700,2,62,1,1,4,61,-0.0,-0.0,0.0
2701,3,62,1,1,4,61,-0.07742703,-0.07125189,-0.01501816
2702,1,62,1,1,1,62,-0.00435821,-0.04096416,0.04487698
2703,2,62,1,1,1,62,-0.00136411,-0.01620404,0.03365186
2704,3,62,1,1,1,62,-0.00018819,-0.00375987,0.01408639
2705,1,62,1,1,2,62,-0.01456951,0.02443675,0.01148176
2706,2,62,1,1,2,62,-0.00931615,-0.01852704,-0.00193717
2707,3,62,1,1,2,62,-0.00296492,-0.01339907,0.02068808
2708,1,62,1,1,3,62,0.0011198,-0.00411338,0.00096825
2709,2,62,1,1,3,62,-0.01072936,0.00187076,0.00625741
2710,3,62,1,1,3,62,-0.00950541,-0.01043483,-0.02287769
2711,1,62,1,1,4,62,-0.00043635,0.00160285,-0.0003773
2712,2,62,1,1,4,62,0.00066685,-0.00244955,0.0005766
2713,3,62,1,1,4,62,-0.00709601,-0.01086751,-0.00670085
2714,1,62,1,1,1,63,-0.02930787,-0.01773242,-0.05325072
2715,2,62,1,1,1,63,-0.01386775,0.00154336,0.10726447
2716,3,62,1,1,1,63,-0.00431978,0.00241029,0.08229863
2717,1,62,1,1,2,63,0.01979313,-0.00345285,0.00459788
2718,2,62,1,1,2,63,-0.00063654,0.03246117,-0.03187792
2719,3,62,1,1,2,63,-0.00417668,0.03494035,0.08176843
2720,1,62,1,1,3,63,-0.00729381,0.00127238,-0.00169433
2721,2,62,1,1,3,63,0.01312906,-0.00851076,0.00647662
2722,3,62,1,1,3,63,0.01049383,0.03114573,0.00121173
2723,1,63,1,1,1,62,0.07866984,0.16939051,0.04950178
2724,2,63,1,1,1,62,0.023367,0.05632047,-0.10748194
2725,3,63,1,1,1,62,0.00694248,0.0241982,-0.08229198
2726,4,63,1,1,1,62,0.0006187,0.00769564,-0.02465366
2727,1,63,1,1,2,62,-0.04421034,0.01048113,-0.00324702
2728,2,63,1,1,2,62,0.03282635,-0.0522783,0.0912282
2729,3,63,1,1,2,62,0.03149715,-0.02566126,-0.08206136
2730,4,63,1,1,2,62,0.01297306,0.00721309,-0.1246389
2731,1,63,1,1,3,62,0.01208756,-0.00286565,0.00088777
2732,2,63,1,1,3,62,-0.05382435,0.03695008,-0.00838923
2733,3,63,1,1,3,62,-0.02469544,-0.07772385,0.03886326
2734,4,63,1,1,3,62,0.00768213,-0.10440326,-0.0795903
2735,1,63,1,1,4,62,-0.00471014,0.00111665,-0.00034594
2736,2,63,1,1,4,62,0.02097364,-0.01439828,0.00326902
2737,3,63,1,1,4,62,-0.02840419,0.0227917,-0.00503095
2738,4,63,1,1,4,62,-0.05384752,-0.07772035,-0.0106164
2739,1,63,1,1,1,63,-0.01166801,0.02665529,0.00986312
2740,2,63,1,1,1,63,-0.00857193,-0.02169611,0.01668114
2741,3,63,1,1,1,63,-0.00510521,-0.02126215,0.02590847
2742,4,63,1,1,1,63,-0.00168053,-0.00917782,0.02251005
2743,1,63,1,1,2,63,0.00281785,-0.0064373,-0.00238196
2744,2,63,1,1,2,63,-0.00731806,0.01365818,0.00943746
2745,3,63,1,1,2,63,-0.00987182,-0.00295931,-0.01251324
2746,4,63,1,1,2,63,-0.00714348,-0.01287059,-0.00986164
2747,1,63,1,1,3,63,-0.00103838,0.00237216,0.00087776
2748,2,63,1,1,3,63,0.00269672,-0.00503307,-0.00347772
2749,3,63,1,1,3,63,-0.00171224,-0.00152901,0.00920127
2750,4,63,1,1,3,63,-0.00642809,-0.00651352,-0.01387113
2751,1,63,1,1,1,64,-0.03405231,-0.0703766,-0.05170259
2752,2,63,1,1,1,64,-0.01550457,-0.01214577,0.05632248
2753,3,63,1,1,1,64,-0.00772645,0.00188479,0.08288155
2754,4,63,1,1,1,64,-0.00259074,0.0030339,0.05776435
2755,1,63,1,1,2,64,0.02325576,0.02216674,0.02176602
2756,2,63,1,1,2,64,-0.00157611,0.01335571,-0.06512064
2757,3,63,1,1,2,64,-0.00540337,0.02164819,0.01842547
2758,4,63,1,1,2,64,-0.00339512,0.02272187,0.08526637
2759,1,63,1,1,3,64,-0.01216423,-0.00888454,-0.00996764
2760,2,63,1,1,3,64,0.01074426,-0.01277061,0.03124706
2761,3,63,1,1,3,64,0.00900277,0.00783181,-0.02131906
2762,4,63,1,1,3,64,0.00303999,0.0269631,0.00672211
2763,1,64,1,1,1,63,0.05755227,0.03266619,0.07125885
2764,2,64,1,1,1,63,0.02382501,0.00911508,-0.16337263
2765,3,64,1,1,1,63,0.00651034,0.00674337,-0.09163346
2766,1,64,1,1,2,63,-0.051679,0.01123774,-0.00315269
2767,2,64,1,1,2,63,0.00339957,-0.09470982,0.06025806
2768,3,64,1,1,2,63,0.00897816,-0.0678509,-0.13663475
2769,1,64,1,1,3,63,0.01904381,-0.00414113,0.00116177
2770,2,64,1,1,3,63,-0.04394133,0.02645629,-0.01079015
2771,3,64,1,1,3,63,-0.02745936,-0.09712993,0.00026393
2772,1,64,1,1,1,64,-0.00837094,-0.02839084,0.04245254
2773,2,64,1,1,1,64,-0.00436079,-0.01821997,0.02733789
2774,3,64,1,1,1,64,-0.00129144,-0.00619584,0.01596607
2775,1,64,1,1,2,64,-0.00741775,0.02636319,-0.00593033
2776,2,64,1,1,2,64,-0.00913758,-0.01135695,-0.00977587
2777,3,64,1,1,2,64,-0.00515593,-0.01218805,0.00335826
2778,1,64,1,1,3,64,0.00366608,-0.01309509,0.0029668
2779,2,64,1,1,3,64,-0.00319347,0.00570847,0.00832745
2780,3,64,1,1,3,64,-0.00523406,-0.00549443,-0.02041513
2781,1,64,1,1,1,65,-0.0186796,-0.01375588,-0.0388846
2782,2,64,1,1,1,65,-0.00896881,0.01093589,0.09113398
2783,3,64,1,1,1,65,-0.00283141,0.01116289,0.08008778
2784,1,64,1,1,2,65,0.01643371,0.00213696,0.01397461
2785,2,64,1,1,2,65,0.00154836,0.01785119,-0.04775045
2786,3,64,1,1,2,65,-0.00114943,0.02083172,0.04039311
2787,1,65,1,1,1,64,0.06375343,0.15596193,0.04982625
2788,2,65,1,1,1,64,0.02949327,0.02349801,-0.09932022
2789,3,65,1,1,1,64,0.01262697,0.00207228,-0.12034448
2790,4,65,1,1,1,64,0.00382359,0.00138086,-0.06578614
2791,1,65,1,1,2,64,-0.05221993,-0.0466943,-0.02002972
2792,2,65,1,1,2,64,0.00691466,-0.04405485,0.12145412
2793,3,65,1,1,2,64,0.01131093,-0.05568077,-0.07280259
2794,4,65,1,1,2,64,0.00594984,-0.04194782,-0.13876547
2795,1,65,1,1,3,64,0.02822268,0.01816404,0.00901184
2796,2,65,1,1,3,64,-0.03865725,0.04231454,-0.05706405
2797,3,65,1,1,3,64,-0.02180229,-0.04787542,0.06712901
2798,4,65,1,1,3,64,-0.00556098,-0.07854975,-0.03669983
2799,1,65,1,1,1,65,-0.00787133,0.01798187,0.00665374
2800,2,65,1,1,1,65,-0.00853656,-0.01889896,0.01628406
2801,3,65,1,1,1,65,-0.00562528,-0.01683281,0.01894857
2802,4,65,1,1,1,65,-0.00254969,-0.00821152,0.01413146
2803,1,65,1,1,2,65,0.00379963,-0.00868017,-0.00321188
2804,2,65,1,1,2,65,-0.00253019,0.01508685,0.00167918
2805,3,65,1,1,2,65,-0.00500802,-0.00137539,-0.01746575
2806,4,65,1,1,2,65,-0.00377483,-0.00702925,-0.0096357
2807,1,65,1,1,1,66,-0.02219546,-0.04705445,-0.03442275
2808,2,65,1,1,1,66,-0.01077021,-0.00261282,0.04590671
2809,3,65,1,1,1,66,-0.00488086,0.00815566,0.07366531
2810,4,65,1,1,1,66,-0.00158893,0.00699306,0.05365443
2811,1,65,1,1,2,66,0.02346246,0.03176699,0.02696608
2812,2,65,1,1,2,66,-0.00038354,0.0102045,-0.07087224
2813,3,65,1,1,2,66,-0.00259798,0.01157947,0.01099193
2814,4,65,1,1,2,66,-0.00132549,0.00900815,0.04113816
2815,1,66,1,1,1,65,0.04302438,0.03126651,0.06513875
2816,2,66,1,1,1,65,0.01837386,-0.02490566,-0.18421142
2817,3,66,1,1,1,65,0.00466434,-0.01811438,-0.12407582
2818,1,66,1,1,2,65,-0.04670595,-0.00190814,-0.02164751
2819,2,66,1,1,2,65,0.00060614,-0.07093934,0.10561003
2820,3,66,1,1,2,65,0.00358261,-0.05410062,-0.13123275
2821,1,66,1,1,1,66,-0.00786205,-0.01955966,0.03347488
2822,2,66,1,1,1,66,-0.00496251,-0.01617634,0.0198392
2823,3,66,1,1,1,66,-0.00162566,-0.00535297,0.012313
2824,1,66,1,1,2,66,-0.00223616,0.02638723,-0.0170972
2825,2,66,1,1,2,66,-0.00442012,-0.0074649,-0.01590367
2826,3,66,1,1,2,66,-0.00186442,-0.00494676,0.00460122
2827,1,66,1,1,1,67,-0.01393565,-0.00879564,-0.02600273
2828,2,66,1,1,1,67,-0.00474039,0.00784504,0.0825742
2829,3,66,1,1,1,67,-0.00098298,0.00458948,0.04207756
2830,1,67,1,1,1,66,0.05440369,0.12191513,0.02493674
2831,2,67,1,1,1,66,0.01902163,-0.02764306,-0.15480732
2832,3,67,1,1,1,66,0.00389073,-0.0158375,-0.14490648
2833,1,67,1,1,2,66,-0.05751408,-0.08745406,-0.00395478
2834,2,67,1,1,2,66,0.02114765,-0.0353202,0.12268104
2835,3,67,1,1,2,66,0.00190121,-0.03099804,-0.18619293
2836,1,67,1,1,1,67,-0.00610145,0.00830439,0.00640332
2837,2,67,1,1,1,67,-0.00539168,-0.02270485,0.01670835
2838,3,67,1,1,1,67,-0.00106445,-0.00278529,0.01716347
2839,1,67,1,1,1,68,-0.02032881,-0.03484645,-0.01529755
2840,2,67,1,1,1,68,-0.00146277,0.0061516,0.07806688
2841,3,67,1,1,1,68,-0.00061856,0.00059368,0.01462592
2842,1,68,1,1,1,67,0.04458374,0.01849543,-0.00840808
2843,2,68,1,1,1,67,-0.0003232,-0.02824374,-0.26642215
2844,1,68,1,1,1,68,-0.00465558,-0.02334043,0.03250973
2845,2,68,1,1,1,68,-6.41e-05,0.00058221,0.01255333
2846,1,69,1,1,1,68,0.05970766,0.10331125,-0.05543955
2847,2,69,1,1,1,68,-0.01730504,-0.05296822,-0.22105591
